"species" "ID" "n"
"40099" "ChumSalmon" "56161_64" 1
"40100" "ChumSalmon" "56161_65" 1
"40101" "ChumSalmon" "56162_103" 1
"40102" "ChumSalmon" "56162_87" 1
"40103" "ChumSalmon" "56163_85" 1
"40104" "ChumSalmon" "56164_94" 1
"40105" "ChumSalmon" "56165_51" 1
"40106" "ChumSalmon" "56165_61" 1
"40107" "ChumSalmon" "56167_133" 1
"40108" "ChumSalmon" "56180_63" 1
"40109" "ChumSalmon" "56182_122" 1
"40110" "ChumSalmon" "56182_123" 1
"40111" "ChumSalmon" "56188_59" 1
"40112" "ChumSalmon" "56191_99" 1
"40113" "ChumSalmon" "56192_94" 1
"40114" "ChumSalmon" "56193_83" 1
"40115" "ChumSalmon" "56200_47" 1
"40116" "ChumSalmon" "56203_126" 1
"40117" "ChumSalmon" "56203_127" 1
"40118" "ChumSalmon" "56205_129" 1
"40119" "ChumSalmon" "56205_52" 1
"40120" "ChumSalmon" "5621_67" 1
"40121" "ChumSalmon" "56210_21" 1
"40122" "ChumSalmon" "56212_25" 1
"40123" "ChumSalmon" "56226_21" 1
"40124" "ChumSalmon" "56234_84" 1
"40125" "ChumSalmon" "56235_113" 1
"40126" "ChumSalmon" "56235_75" 1
"40127" "ChumSalmon" "56252_125" 1
"40128" "ChumSalmon" "56252_71" 1
"40129" "ChumSalmon" "56256_43" 1
"40130" "ChumSalmon" "56264_29" 1
"40131" "ChumSalmon" "56264_53" 1
"40132" "ChumSalmon" "56268_92" 1
"40133" "ChumSalmon" "56273_18" 1
"40134" "ChumSalmon" "56276_31" 1
"40135" "ChumSalmon" "56277_13" 1
"40136" "ChumSalmon" "56277_85" 1
"40137" "ChumSalmon" "56278_16" 1
"40138" "ChumSalmon" "5628_70" 1
"40139" "ChumSalmon" "56280_117" 1
"40140" "ChumSalmon" "56280_40" 1
"40141" "ChumSalmon" "56280_82" 1
"40142" "ChumSalmon" "56283_36" 1
"40143" "ChumSalmon" "56285_118" 1
"40144" "ChumSalmon" "56285_97" 1
"40145" "ChumSalmon" "56286_47" 1
"40146" "ChumSalmon" "56289_122" 1
"40147" "ChumSalmon" "56289_93" 1
"40148" "ChumSalmon" "5629_47" 1
"40149" "ChumSalmon" "56292_132" 1
"40150" "ChumSalmon" "56292_57" 1
"40151" "ChumSalmon" "56297_103" 1
"40152" "ChumSalmon" "56300_19" 1
"40153" "ChumSalmon" "56302_55" 1
"40154" "ChumSalmon" "56307_109" 1
"40155" "ChumSalmon" "56308_133" 1
"40156" "ChumSalmon" "56311_63" 1
"40157" "ChumSalmon" "56312_135" 1
"40158" "ChumSalmon" "56312_6" 1
"40159" "ChumSalmon" "56315_6" 1
"40160" "ChumSalmon" "56317_31" 1
"40161" "ChumSalmon" "56317_40" 1
"40162" "ChumSalmon" "56318_73" 1
"40163" "ChumSalmon" "56328_101" 1
"40164" "ChumSalmon" "56328_55" 1
"40165" "ChumSalmon" "56334_122" 1
"40166" "ChumSalmon" "56334_90" 1
"40167" "ChumSalmon" "56337_139" 1
"40168" "ChumSalmon" "56337_63" 1
"40169" "ChumSalmon" "56338_29" 1
"40170" "ChumSalmon" "56338_79" 1
"40171" "ChumSalmon" "56344_31" 1
"40172" "ChumSalmon" "56346_68" 1
"40173" "ChumSalmon" "56347_116" 1
"40174" "ChumSalmon" "56349_103" 1
"40175" "ChumSalmon" "56349_126" 1
"40176" "ChumSalmon" "56349_64" 1
"40177" "ChumSalmon" "5635_6" 1
"40178" "ChumSalmon" "5635_7" 1
"40179" "ChumSalmon" "56353_106" 1
"40180" "ChumSalmon" "56354_122" 1
"40181" "ChumSalmon" "56361_73" 1
"40182" "ChumSalmon" "56361_74" 1
"40183" "ChumSalmon" "56367_72" 1
"40184" "ChumSalmon" "56370_63" 1
"40185" "ChumSalmon" "56376_137" 1
"40186" "ChumSalmon" "5638_128" 1
"40187" "ChumSalmon" "5638_139" 1
"40188" "ChumSalmon" "5638_42" 1
"40189" "ChumSalmon" "56380_29" 1
"40190" "ChumSalmon" "56382_94" 1
"40191" "ChumSalmon" "56383_53" 1
"40192" "ChumSalmon" "56383_82" 1
"40193" "ChumSalmon" "56383_83" 1
"40194" "ChumSalmon" "56386_122" 1
"40195" "ChumSalmon" "56387_121" 1
"40196" "ChumSalmon" "56387_97" 1
"40197" "ChumSalmon" "5639_11" 1
"40198" "ChumSalmon" "5639_47" 1
"40199" "ChumSalmon" "56393_86" 1
"40200" "ChumSalmon" "56396_57" 1
"40201" "ChumSalmon" "56398_11" 1
"40202" "ChumSalmon" "56400_16" 1
"40203" "ChumSalmon" "56402_107" 1
"40204" "ChumSalmon" "56402_33" 1
"40205" "ChumSalmon" "56403_118" 1
"40206" "ChumSalmon" "56406_138" 1
"40207" "ChumSalmon" "56406_85" 1
"40208" "ChumSalmon" "56407_122" 1
"40209" "ChumSalmon" "56409_119" 1
"40210" "ChumSalmon" "56409_57" 1
"40211" "ChumSalmon" "56409_78" 1
"40212" "ChumSalmon" "56409_99" 1
"40213" "ChumSalmon" "56410_34" 1
"40214" "ChumSalmon" "56410_90" 1
"40215" "ChumSalmon" "56413_39" 1
"40216" "ChumSalmon" "56419_122" 1
"40217" "ChumSalmon" "56419_70" 1
"40218" "ChumSalmon" "56420_46" 1
"40219" "ChumSalmon" "56421_114" 1
"40220" "ChumSalmon" "56421_88" 1
"40221" "ChumSalmon" "56423_133" 1
"40222" "ChumSalmon" "56423_7" 1
"40223" "ChumSalmon" "56424_67" 1
"40224" "ChumSalmon" "56425_125" 1
"40225" "ChumSalmon" "56426_60" 1
"40226" "ChumSalmon" "56429_114" 1
"40227" "ChumSalmon" "56432_112" 1
"40228" "ChumSalmon" "56432_38" 1
"40229" "ChumSalmon" "56433_41" 1
"40230" "ChumSalmon" "56436_89" 1
"40231" "ChumSalmon" "56441_91" 1
"40232" "ChumSalmon" "56446_20" 1
"40233" "ChumSalmon" "56446_57" 1
"40234" "ChumSalmon" "5645_20" 1
"40235" "ChumSalmon" "5645_89" 1
"40236" "ChumSalmon" "56456_139" 1
"40237" "ChumSalmon" "56461_28" 1
"40238" "ChumSalmon" "56461_65" 1
"40239" "ChumSalmon" "56462_52" 1
"40240" "ChumSalmon" "56462_82" 1
"40241" "ChumSalmon" "56464_91" 1
"40242" "ChumSalmon" "56466_123" 1
"40243" "ChumSalmon" "56468_112" 1
"40244" "ChumSalmon" "56470_58" 1
"40245" "ChumSalmon" "56471_98" 1
"40246" "ChumSalmon" "56474_138" 1
"40247" "ChumSalmon" "56478_11" 1
"40248" "ChumSalmon" "56479_137" 1
"40249" "ChumSalmon" "5648_113" 1
"40250" "ChumSalmon" "56486_17" 1
"40251" "ChumSalmon" "56489_7" 1
"40252" "ChumSalmon" "5649_8" 1
"40253" "ChumSalmon" "56490_115" 1
"40254" "ChumSalmon" "56491_17" 1
"40255" "ChumSalmon" "56491_20" 1
"40256" "ChumSalmon" "56491_26" 1
"40257" "ChumSalmon" "56496_69" 1
"40258" "ChumSalmon" "56499_116" 1
"40259" "ChumSalmon" "5650_86" 1
"40260" "ChumSalmon" "5650_91" 1
"40261" "ChumSalmon" "56502_120" 1
"40262" "ChumSalmon" "56502_86" 1
"40263" "ChumSalmon" "56503_118" 1
"40264" "ChumSalmon" "56504_133" 1
"40265" "ChumSalmon" "56504_45" 1
"40266" "ChumSalmon" "56504_46" 1
"40267" "ChumSalmon" "56505_25" 1
"40268" "ChumSalmon" "56507_138" 1
"40269" "ChumSalmon" "56509_17" 1
"40270" "ChumSalmon" "56509_79" 1
"40271" "ChumSalmon" "5651_127" 1
"40272" "ChumSalmon" "56510_100" 1
"40273" "ChumSalmon" "56514_113" 1
"40274" "ChumSalmon" "56514_20" 1
"40275" "ChumSalmon" "56514_47" 1
"40276" "ChumSalmon" "56523_64" 1
"40277" "ChumSalmon" "56532_65" 1
"40278" "ChumSalmon" "56534_111" 1
"40279" "ChumSalmon" "56534_73" 1
"40280" "ChumSalmon" "56537_115" 1
"40281" "ChumSalmon" "56537_26" 1
"40282" "ChumSalmon" "56540_10" 1
"40283" "ChumSalmon" "56540_32" 1
"40284" "ChumSalmon" "56540_6" 1
"40285" "ChumSalmon" "56541_25" 1
"40286" "ChumSalmon" "56544_124" 1
"40287" "ChumSalmon" "56544_139" 1
"40288" "ChumSalmon" "56544_67" 1
"40289" "ChumSalmon" "56546_93" 1
"40290" "ChumSalmon" "5655_17" 1
"40291" "ChumSalmon" "5655_49" 1
"40292" "ChumSalmon" "56552_51" 1
"40293" "ChumSalmon" "56554_132" 1
"40294" "ChumSalmon" "56557_36" 1
"40295" "ChumSalmon" "56557_97" 1
"40296" "ChumSalmon" "56558_111" 1
"40297" "ChumSalmon" "56564_134" 1
"40298" "ChumSalmon" "56564_93" 1
"40299" "ChumSalmon" "56569_112" 1
"40300" "ChumSalmon" "56576_37" 1
"40301" "ChumSalmon" "56576_64" 1
"40302" "ChumSalmon" "56578_138" 1
"40303" "ChumSalmon" "56579_7" 1
"40304" "ChumSalmon" "56579_78" 1
"40305" "ChumSalmon" "56582_24" 1
"40306" "ChumSalmon" "56586_92" 1
"40307" "ChumSalmon" "56589_31" 1
"40308" "ChumSalmon" "56590_125" 1
"40309" "ChumSalmon" "56590_134" 1
"40310" "ChumSalmon" "56590_46" 1
"40311" "ChumSalmon" "56597_78" 1
"40312" "ChumSalmon" "56600_44" 1
"40313" "ChumSalmon" "56601_16" 1
"40314" "ChumSalmon" "56604_97" 1
"40315" "ChumSalmon" "56605_66" 1
"40316" "ChumSalmon" "56611_17" 1
"40317" "ChumSalmon" "56615_73" 1
"40318" "ChumSalmon" "56615_95" 1
"40319" "ChumSalmon" "56616_139" 1
"40320" "ChumSalmon" "56619_110" 1
"40321" "ChumSalmon" "56620_92" 1
"40322" "ChumSalmon" "56620_98" 1
"40323" "ChumSalmon" "56622_120" 1
"40324" "ChumSalmon" "56622_46" 1
"40325" "ChumSalmon" "56624_115" 1
"40326" "ChumSalmon" "56624_45" 1
"40327" "ChumSalmon" "56624_9" 1
"40328" "ChumSalmon" "56627_108" 1
"40329" "ChumSalmon" "56627_114" 1
"40330" "ChumSalmon" "56627_41" 1
"40331" "ChumSalmon" "56627_88" 1
"40332" "ChumSalmon" "56627_98" 1
"40333" "ChumSalmon" "56628_11" 1
"40334" "ChumSalmon" "56628_28" 1
"40335" "ChumSalmon" "56637_108" 1
"40336" "ChumSalmon" "56637_38" 1
"40337" "ChumSalmon" "56643_98" 1
"40338" "ChumSalmon" "56648_80" 1
"40339" "ChumSalmon" "56649_14" 1
"40340" "ChumSalmon" "56652_42" 1
"40341" "ChumSalmon" "56652_70" 1
"40342" "ChumSalmon" "56658_97" 1
"40343" "ChumSalmon" "56660_70" 1
"40344" "ChumSalmon" "56663_133" 1
"40345" "ChumSalmon" "56663_17" 1
"40346" "ChumSalmon" "56664_129" 1
"40347" "ChumSalmon" "56665_43" 1
"40348" "ChumSalmon" "56665_80" 1
"40349" "ChumSalmon" "56665_99" 1
"40350" "ChumSalmon" "56666_15" 1
"40351" "ChumSalmon" "56666_6" 1
"40352" "ChumSalmon" "56668_50" 1
"40353" "ChumSalmon" "56673_126" 1
"40354" "ChumSalmon" "56677_130" 1
"40355" "ChumSalmon" "56677_139" 1
"40356" "ChumSalmon" "56680_22" 1
"40357" "ChumSalmon" "5669_133" 1
"40358" "ChumSalmon" "56690_79" 1
"40359" "ChumSalmon" "56692_118" 1
"40360" "ChumSalmon" "56693_120" 1
"40361" "ChumSalmon" "56693_51" 1
"40362" "ChumSalmon" "56696_135" 1
"40363" "ChumSalmon" "56697_111" 1
"40364" "ChumSalmon" "56697_112" 1
"40365" "ChumSalmon" "56697_76" 1
"40366" "ChumSalmon" "56698_37" 1
"40367" "ChumSalmon" "56703_16" 1
"40368" "ChumSalmon" "56706_136" 1
"40369" "ChumSalmon" "56707_79" 1
"40370" "ChumSalmon" "56708_55" 1
"40371" "ChumSalmon" "5671_106" 1
"40372" "ChumSalmon" "56714_133" 1
"40373" "ChumSalmon" "56715_19" 1
"40374" "ChumSalmon" "56715_40" 1
"40375" "ChumSalmon" "56717_65" 1
"40376" "ChumSalmon" "56717_78" 1
"40377" "ChumSalmon" "56719_111" 1
"40378" "ChumSalmon" "56720_10" 1
"40379" "ChumSalmon" "56720_121" 1
"40380" "ChumSalmon" "56721_123" 1
"40381" "ChumSalmon" "56721_124" 1
"40382" "ChumSalmon" "56722_91" 1
"40383" "ChumSalmon" "56725_18" 1
"40384" "ChumSalmon" "56725_46" 1
"40385" "ChumSalmon" "56725_8" 1
"40386" "ChumSalmon" "56727_110" 1
"40387" "ChumSalmon" "56727_85" 1
"40388" "ChumSalmon" "56730_112" 1
"40389" "ChumSalmon" "56730_122" 1
"40390" "ChumSalmon" "56730_90" 1
"40391" "ChumSalmon" "56732_69" 1
"40392" "ChumSalmon" "56733_127" 1
"40393" "ChumSalmon" "56733_99" 1
"40394" "ChumSalmon" "56734_79" 1
"40395" "ChumSalmon" "56736_100" 1
"40396" "ChumSalmon" "56737_81" 1
"40397" "ChumSalmon" "56741_28" 1
"40398" "ChumSalmon" "56743_60" 1
"40399" "ChumSalmon" "56755_130" 1
"40400" "ChumSalmon" "56756_127" 1
"40401" "ChumSalmon" "56759_130" 1
"40402" "ChumSalmon" "56763_136" 1
"40403" "ChumSalmon" "56763_18" 1
"40404" "ChumSalmon" "56764_110" 1
"40405" "ChumSalmon" "56764_116" 1
"40406" "ChumSalmon" "56766_89" 1
"40407" "ChumSalmon" "56768_19" 1
"40408" "ChumSalmon" "56768_20" 1
"40409" "ChumSalmon" "56768_8" 1
"40410" "ChumSalmon" "56769_86" 1
"40411" "ChumSalmon" "5677_107" 1
"40412" "ChumSalmon" "56774_96" 1
"40413" "ChumSalmon" "56775_94" 1
"40414" "ChumSalmon" "56776_100" 1
"40415" "ChumSalmon" "56776_57" 1
"40416" "ChumSalmon" "56781_41" 1
"40417" "ChumSalmon" "56786_63" 1
"40418" "ChumSalmon" "56791_109" 1
"40419" "ChumSalmon" "56791_76" 1
"40420" "ChumSalmon" "56792_11" 1
"40421" "ChumSalmon" "56792_6" 1
"40422" "ChumSalmon" "5680_109" 1
"40423" "ChumSalmon" "56805_20" 1
"40424" "ChumSalmon" "56805_77" 1
"40425" "ChumSalmon" "56812_130" 1
"40426" "ChumSalmon" "56812_48" 1
"40427" "ChumSalmon" "56812_49" 1
"40428" "ChumSalmon" "56813_15" 1
"40429" "ChumSalmon" "56815_32" 1
"40430" "ChumSalmon" "56816_117" 1
"40431" "ChumSalmon" "56816_71" 1
"40432" "ChumSalmon" "56823_6" 1
"40433" "ChumSalmon" "56823_83" 1
"40434" "ChumSalmon" "56825_98" 1
"40435" "ChumSalmon" "56827_133" 1
"40436" "ChumSalmon" "56829_78" 1
"40437" "ChumSalmon" "5683_98" 1
"40438" "ChumSalmon" "56832_136" 1
"40439" "ChumSalmon" "56839_100" 1
"40440" "ChumSalmon" "5684_6" 1
"40441" "ChumSalmon" "56841_130" 1
"40442" "ChumSalmon" "56847_57" 1
"40443" "ChumSalmon" "56853_63" 1
"40444" "ChumSalmon" "56854_113" 1
"40445" "ChumSalmon" "56854_130" 1
"40446" "ChumSalmon" "56854_131" 1
"40447" "ChumSalmon" "56854_99" 1
"40448" "ChumSalmon" "56855_76" 1
"40449" "ChumSalmon" "56857_77" 1
"40450" "ChumSalmon" "56859_117" 1
"40451" "ChumSalmon" "56859_76" 1
"40452" "ChumSalmon" "5686_32" 1
"40453" "ChumSalmon" "56860_115" 1
"40454" "ChumSalmon" "56860_45" 1
"40455" "ChumSalmon" "56861_126" 1
"40456" "ChumSalmon" "56863_130" 1
"40457" "ChumSalmon" "56871_106" 1
"40458" "ChumSalmon" "56875_122" 1
"40459" "ChumSalmon" "56875_19" 1
"40460" "ChumSalmon" "56881_120" 1
"40461" "ChumSalmon" "56889_19" 1
"40462" "ChumSalmon" "56894_73" 1
"40463" "ChumSalmon" "56895_100" 1
"40464" "ChumSalmon" "56897_50" 1
"40465" "ChumSalmon" "56905_21" 1
"40466" "ChumSalmon" "56907_21" 1
"40467" "ChumSalmon" "56907_7" 1
"40468" "ChumSalmon" "56910_36" 1
"40469" "ChumSalmon" "56912_114" 1
"40470" "ChumSalmon" "56912_43" 1
"40471" "ChumSalmon" "56912_68" 1
"40472" "ChumSalmon" "56913_101" 1
"40473" "ChumSalmon" "56915_74" 1
"40474" "ChumSalmon" "56918_125" 1
"40475" "ChumSalmon" "56921_124" 1
"40476" "ChumSalmon" "56922_62" 1
"40477" "ChumSalmon" "56926_125" 1
"40478" "ChumSalmon" "56932_101" 1
"40479" "ChumSalmon" "56935_66" 1
"40480" "ChumSalmon" "56938_127" 1
"40481" "ChumSalmon" "56938_54" 1
"40482" "ChumSalmon" "56942_118" 1
"40483" "ChumSalmon" "56943_121" 1
"40484" "ChumSalmon" "56943_56" 1
"40485" "ChumSalmon" "56946_122" 1
"40486" "ChumSalmon" "56949_13" 1
"40487" "ChumSalmon" "56952_123" 1
"40488" "ChumSalmon" "56954_85" 1
"40489" "ChumSalmon" "5696_103" 1
"40490" "ChumSalmon" "5696_31" 1
"40491" "ChumSalmon" "5696_79" 1
"40492" "ChumSalmon" "56960_43" 1
"40493" "ChumSalmon" "56961_102" 1
"40494" "ChumSalmon" "56961_112" 1
"40495" "ChumSalmon" "56965_137" 1
"40496" "ChumSalmon" "56965_138" 1
"40497" "ChumSalmon" "56965_139" 1
"40498" "ChumSalmon" "56965_54" 1
"40499" "ChumSalmon" "56968_112" 1
"40500" "ChumSalmon" "56970_39" 1
"40501" "ChumSalmon" "56971_30" 1
"40502" "ChumSalmon" "56975_130" 1
"40503" "ChumSalmon" "56975_26" 1
"40504" "ChumSalmon" "56978_103" 1
"40505" "ChumSalmon" "56979_20" 1
"40506" "ChumSalmon" "56979_77" 1
"40507" "ChumSalmon" "56979_83" 1
"40508" "ChumSalmon" "56983_123" 1
"40509" "ChumSalmon" "56983_139" 1
"40510" "ChumSalmon" "56986_15" 1
"40511" "ChumSalmon" "56987_135" 1
"40512" "ChumSalmon" "56987_34" 1
"40513" "ChumSalmon" "56988_48" 1
"40514" "ChumSalmon" "56988_64" 1
"40515" "ChumSalmon" "56989_78" 1
"40516" "ChumSalmon" "56994_79" 1
"40517" "ChumSalmon" "56998_8" 1
"40518" "ChumSalmon" "57_44" 1
"40519" "ChumSalmon" "570_52" 1
"40520" "ChumSalmon" "5700_45" 1
"40521" "ChumSalmon" "57000_61" 1
"40522" "ChumSalmon" "57001_124" 1
"40523" "ChumSalmon" "57003_100" 1
"40524" "ChumSalmon" "57006_75" 1
"40525" "ChumSalmon" "57010_110" 1
"40526" "ChumSalmon" "57016_137" 1
"40527" "ChumSalmon" "57018_56" 1
"40528" "ChumSalmon" "5702_103" 1
"40529" "ChumSalmon" "5702_23" 1
"40530" "ChumSalmon" "57025_21" 1
"40531" "ChumSalmon" "57025_88" 1
"40532" "ChumSalmon" "57025_97" 1
"40533" "ChumSalmon" "57026_117" 1
"40534" "ChumSalmon" "57027_131" 1
"40535" "ChumSalmon" "57027_134" 1
"40536" "ChumSalmon" "57028_135" 1
"40537" "ChumSalmon" "57028_95" 1
"40538" "ChumSalmon" "5703_130" 1
"40539" "ChumSalmon" "57039_132" 1
"40540" "ChumSalmon" "57044_86" 1
"40541" "ChumSalmon" "57046_108" 1
"40542" "ChumSalmon" "57047_13" 1
"40543" "ChumSalmon" "57048_117" 1
"40544" "ChumSalmon" "57048_130" 1
"40545" "ChumSalmon" "5705_91" 1
"40546" "ChumSalmon" "57051_25" 1
"40547" "ChumSalmon" "57051_69" 1
"40548" "ChumSalmon" "57052_86" 1
"40549" "ChumSalmon" "57055_76" 1
"40550" "ChumSalmon" "57059_80" 1
"40551" "ChumSalmon" "5707_27" 1
"40552" "ChumSalmon" "5707_44" 1
"40553" "ChumSalmon" "57070_58" 1
"40554" "ChumSalmon" "57070_77" 1
"40555" "ChumSalmon" "57071_135" 1
"40556" "ChumSalmon" "57079_81" 1
"40557" "ChumSalmon" "57079_85" 1
"40558" "ChumSalmon" "57081_107" 1
"40559" "ChumSalmon" "57081_54" 1
"40560" "ChumSalmon" "57091_113" 1
"40561" "ChumSalmon" "57091_52" 1
"40562" "ChumSalmon" "57096_24" 1
"40563" "ChumSalmon" "571_76" 1
"40564" "ChumSalmon" "5710_28" 1
"40565" "ChumSalmon" "57100_102" 1
"40566" "ChumSalmon" "57100_121" 1
"40567" "ChumSalmon" "57100_45" 1
"40568" "ChumSalmon" "57103_86" 1
"40569" "ChumSalmon" "57109_16" 1
"40570" "ChumSalmon" "57110_53" 1
"40571" "ChumSalmon" "57111_96" 1
"40572" "ChumSalmon" "57113_69" 1
"40573" "ChumSalmon" "57113_77" 1
"40574" "ChumSalmon" "57118_53" 1
"40575" "ChumSalmon" "57125_77" 1
"40576" "ChumSalmon" "57127_93" 1
"40577" "ChumSalmon" "57127_96" 1
"40578" "ChumSalmon" "5713_57" 1
"40579" "ChumSalmon" "57137_116" 1
"40580" "ChumSalmon" "57137_75" 1
"40581" "ChumSalmon" "57137_91" 1
"40582" "ChumSalmon" "57141_16" 1
"40583" "ChumSalmon" "57141_46" 1
"40584" "ChumSalmon" "57148_135" 1
"40585" "ChumSalmon" "5715_107" 1
"40586" "ChumSalmon" "57155_93" 1
"40587" "ChumSalmon" "57155_94" 1
"40588" "ChumSalmon" "57156_117" 1
"40589" "ChumSalmon" "57156_47" 1
"40590" "ChumSalmon" "57162_137" 1
"40591" "ChumSalmon" "57162_25" 1
"40592" "ChumSalmon" "57165_83" 1
"40593" "ChumSalmon" "57167_127" 1
"40594" "ChumSalmon" "57167_97" 1
"40595" "ChumSalmon" "57168_12" 1
"40596" "ChumSalmon" "5717_83" 1
"40597" "ChumSalmon" "57172_49" 1
"40598" "ChumSalmon" "57173_16" 1
"40599" "ChumSalmon" "57173_37" 1
"40600" "ChumSalmon" "57173_78" 1
"40601" "ChumSalmon" "57177_109" 1
"40602" "ChumSalmon" "57177_67" 1
"40603" "ChumSalmon" "57179_110" 1
"40604" "ChumSalmon" "57179_39" 1
"40605" "ChumSalmon" "57181_32" 1
"40606" "ChumSalmon" "57182_134" 1
"40607" "ChumSalmon" "57186_10" 1
"40608" "ChumSalmon" "57186_20" 1
"40609" "ChumSalmon" "57190_95" 1
"40610" "ChumSalmon" "57193_12" 1
"40611" "ChumSalmon" "57196_124" 1
"40612" "ChumSalmon" "57196_88" 1
"40613" "ChumSalmon" "57197_60" 1
"40614" "ChumSalmon" "57197_68" 1
"40615" "ChumSalmon" "57207_41" 1
"40616" "ChumSalmon" "5721_100" 1
"40617" "ChumSalmon" "5721_130" 1
"40618" "ChumSalmon" "57217_91" 1
"40619" "ChumSalmon" "57217_92" 1
"40620" "ChumSalmon" "57218_98" 1
"40621" "ChumSalmon" "57220_102" 1
"40622" "ChumSalmon" "57220_107" 1
"40623" "ChumSalmon" "57220_27" 1
"40624" "ChumSalmon" "57221_32" 1
"40625" "ChumSalmon" "57222_92" 1
"40626" "ChumSalmon" "57223_11" 1
"40627" "ChumSalmon" "57223_63" 1
"40628" "ChumSalmon" "57225_104" 1
"40629" "ChumSalmon" "57225_133" 1
"40630" "ChumSalmon" "57226_21" 1
"40631" "ChumSalmon" "5723_107" 1
"40632" "ChumSalmon" "5723_30" 1
"40633" "ChumSalmon" "5724_59" 1
"40634" "ChumSalmon" "57244_45" 1
"40635" "ChumSalmon" "57246_45" 1
"40636" "ChumSalmon" "57246_96" 1
"40637" "ChumSalmon" "57247_91" 1
"40638" "ChumSalmon" "57249_14" 1
"40639" "ChumSalmon" "57250_53" 1
"40640" "ChumSalmon" "57250_8" 1
"40641" "ChumSalmon" "57258_89" 1
"40642" "ChumSalmon" "57259_66" 1
"40643" "ChumSalmon" "57259_68" 1
"40644" "ChumSalmon" "57260_120" 1
"40645" "ChumSalmon" "57260_15" 1
"40646" "ChumSalmon" "57261_132" 1
"40647" "ChumSalmon" "57261_77" 1
"40648" "ChumSalmon" "57263_54" 1
"40649" "ChumSalmon" "5727_21" 1
"40650" "ChumSalmon" "57273_34" 1
"40651" "ChumSalmon" "57274_124" 1
"40652" "ChumSalmon" "57276_67" 1
"40653" "ChumSalmon" "57276_69" 1
"40654" "ChumSalmon" "57281_55" 1
"40655" "ChumSalmon" "57281_86" 1
"40656" "ChumSalmon" "57282_97" 1
"40657" "ChumSalmon" "57283_103" 1
"40658" "ChumSalmon" "57284_22" 1
"40659" "ChumSalmon" "57285_104" 1
"40660" "ChumSalmon" "57285_22" 1
"40661" "ChumSalmon" "57285_25" 1
"40662" "ChumSalmon" "57289_43" 1
"40663" "ChumSalmon" "57290_38" 1
"40664" "ChumSalmon" "57291_107" 1
"40665" "ChumSalmon" "57292_135" 1
"40666" "ChumSalmon" "57292_87" 1
"40667" "ChumSalmon" "57293_87" 1
"40668" "ChumSalmon" "57294_102" 1
"40669" "ChumSalmon" "57297_117" 1
"40670" "ChumSalmon" "57297_46" 1
"40671" "ChumSalmon" "57298_31" 1
"40672" "ChumSalmon" "57301_129" 1
"40673" "ChumSalmon" "57305_86" 1
"40674" "ChumSalmon" "57307_74" 1
"40675" "ChumSalmon" "57307_75" 1
"40676" "ChumSalmon" "57310_53" 1
"40677" "ChumSalmon" "57310_86" 1
"40678" "ChumSalmon" "57313_108" 1
"40679" "ChumSalmon" "57313_112" 1
"40680" "ChumSalmon" "57313_76" 1
"40681" "ChumSalmon" "57315_32" 1
"40682" "ChumSalmon" "5732_80" 1
"40683" "ChumSalmon" "57320_17" 1
"40684" "ChumSalmon" "57324_25" 1
"40685" "ChumSalmon" "57324_74" 1
"40686" "ChumSalmon" "57326_56" 1
"40687" "ChumSalmon" "57327_107" 1
"40688" "ChumSalmon" "57328_18" 1
"40689" "ChumSalmon" "57331_9" 1
"40690" "ChumSalmon" "57331_92" 1
"40691" "ChumSalmon" "57332_133" 1
"40692" "ChumSalmon" "57336_14" 1
"40693" "ChumSalmon" "57341_118" 1
"40694" "ChumSalmon" "57341_86" 1
"40695" "ChumSalmon" "57342_111" 1
"40696" "ChumSalmon" "57347_116" 1
"40697" "ChumSalmon" "57347_81" 1
"40698" "ChumSalmon" "57349_23" 1
"40699" "ChumSalmon" "57352_59" 1
"40700" "ChumSalmon" "57352_75" 1
"40701" "ChumSalmon" "5736_15" 1
"40702" "ChumSalmon" "57360_32" 1
"40703" "ChumSalmon" "57363_75" 1
"40704" "ChumSalmon" "57369_110" 1
"40705" "ChumSalmon" "57369_55" 1
"40706" "ChumSalmon" "57372_57" 1
"40707" "ChumSalmon" "57374_102" 1
"40708" "ChumSalmon" "57379_127" 1
"40709" "ChumSalmon" "57379_59" 1
"40710" "ChumSalmon" "5738_43" 1
"40711" "ChumSalmon" "57380_65" 1
"40712" "ChumSalmon" "57386_78" 1
"40713" "ChumSalmon" "57393_87" 1
"40714" "ChumSalmon" "57395_98" 1
"40715" "ChumSalmon" "57398_119" 1
"40716" "ChumSalmon" "57398_30" 1
"40717" "ChumSalmon" "57400_50" 1
"40718" "ChumSalmon" "57401_75" 1
"40719" "ChumSalmon" "57406_48" 1
"40720" "ChumSalmon" "57412_93" 1
"40721" "ChumSalmon" "57420_100" 1
"40722" "ChumSalmon" "57426_22" 1
"40723" "ChumSalmon" "57426_96" 1
"40724" "ChumSalmon" "57428_40" 1
"40725" "ChumSalmon" "57432_84" 1
"40726" "ChumSalmon" "57434_57" 1
"40727" "ChumSalmon" "57435_45" 1
"40728" "ChumSalmon" "57435_91" 1
"40729" "ChumSalmon" "57437_122" 1
"40730" "ChumSalmon" "57442_58" 1
"40731" "ChumSalmon" "57445_46" 1
"40732" "ChumSalmon" "57445_73" 1
"40733" "ChumSalmon" "57445_90" 1
"40734" "ChumSalmon" "57447_13" 1
